Date,City,Zone,Product_Category,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmph,AQI,Weather_Condition,Units_Sold,Avg_Price_INR,Competitor_Price_INR,Revenue_INR,Inventory_Units,Stockout,Potential_Lost_Units,Potential_Lost_Revenue_INR,Demand_Index,Micro_Climate_Score,Opportunity_Flag
2026-06-05,Noida,Sector 137,Energy Drinks,39.4,65.8,0.0,14.3,144,Hot & Sunny,799,120.45,116.83,96239.55,933,No,0,0.0,1.42,81.2,High Opportunity
2026-06-05,Noida,Sector 150,Cold Drinks,34.6,75.2,9.5,13.3,122,Light Rain,821,66.41,65.47,54522.61,796,Yes,25,1660.25,1.13,65.2,Moderate Opportunity
2026-06-05,Noida,Sector 150,Energy Drinks,29.6,62.6,0.0,12.6,118,Sunny,709,134.69,127.77,95495.21,789,No,0,0.0,1.26,59.9,High Opportunity
2026-06-05,Noida,Sector 150,Juices,40.5,62.4,0.0,12.9,148,Hot & Sunny,981,75.91,71.37,74467.71,1279,No,0,0.0,1.5,83.1,High Opportunity
2026-06-05,Noida,Sector 18,Bottled Water,35.4,65.2,0.0,7.7,167,Hot & Sunny,771,32.05,23.33,24710.55,792,No,0,0.0,1.22,71.7,Moderate Opportunity
2026-06-05,Noida,Sector 62,Bottled Water,32.8,63.3,0.0,14.7,128,Sunny,685,30.87,33.87,21145.95,881,No,0,0.0,1.09,66.8,Moderate Opportunity
2026-06-05,Noida,Sector 62,Cold Drinks,32.8,60.6,0.0,8.3,81,Sunny,853,61.47,60.37,52433.91,1158,No,0,0.0,1.18,67.8,Moderate Opportunity
2026-06-05,Noida,Sector 62,Ice Cream,31.5,64.3,0.0,16.6,119,Sunny,864,84.68,78.29,73163.52,1133,No,0,0.0,1.16,64.4,Moderate Opportunity
2026-06-06,Delhi,North Delhi,Cold Drinks,31.5,57.6,0.0,13.9,118,Sunny,996,62.51,67.58,62259.96,1261,No,0,0.0,1.38,63.3,High Opportunity
2026-06-06,Delhi,South Delhi,Bottled Water,33.4,60.7,0.0,22.1,118,Sunny,918,30.7,29.05,28182.6,984,No,0,0.0,1.46,68.1,High Opportunity
2026-06-06,Delhi,South Delhi,Cold Drinks,35.8,71.2,0.0,8.6,126,Hot & Sunny,952,65.25,59.75,62118.0,1226,No,0,0.0,1.32,74.6,High Opportunity
2026-06-06,Delhi,South Delhi,Ice Cream,33.3,52.8,0.0,10.6,153,Sunny,824,86.66,86.33,71407.84,980,No,0,0.0,1.1,65.6,Moderate Opportunity
2026-06-06,Delhi,South Delhi,Juices,34.1,76.4,0.0,10.2,144,Sunny,937,78.38,82.35,73442.06,1162,No,0,0.0,1.43,71.1,High Opportunity
2026-06-06,Delhi,West Delhi,Ice Cream,37.8,66.1,0.0,13.3,180,Hot & Sunny,1056,88.42,90.7,93371.52,1010,Yes,46,4067.32,1.41,76.6,Moderate Opportunity
2026-06-06,Faridabad,NIT,Bottled Water,32.4,59.0,28.3,14.9,98,Rainy,421,28.76,24.82,12107.96,714,No,0,0.0,0.67,43.4,Normal
2026-06-06,Faridabad,Sector 16,Energy Drinks,37.0,53.4,0.0,24.6,137,Hot & Sunny,912,120.39,119.12,109795.68,959,No,0,0.0,1.62,74.3,High Opportunity
2026-06-06,Faridabad,Sector 16,Juices,32.3,75.0,29.1,16.2,104,Rainy,378,82.87,76.09,31324.86,818,No,0,0.0,0.58,44.9,Normal
2026-06-06,Faridabad,Sector 37,Cold Drinks,36.7,53.7,0.0,15.6,103,Hot & Sunny,1073,70.34,66.79,75474.82,1205,No,0,0.0,1.48,74.7,High Opportunity
2026-06-06,Faridabad,Sector 37,Juices,34.4,78.0,13.0,13.7,72,Rainy,753,74.81,85.88,56331.93,853,No,0,0.0,1.15,63.7,Moderate Opportunity
2026-06-06,Ghaziabad,Crossings Republik,Juices,34.8,62.3,5.5,17.4,127,Light Rain,758,84.93,83.06,64376.94,781,No,0,0.0,1.16,66.7,Moderate Opportunity
2026-06-06,Ghaziabad,Indirapuram,Energy Drinks,30.2,66.8,3.6,6.6,87,Light Rain,617,126.88,117.56,78284.96,767,No,0,0.0,1.1,59.9,Moderate Opportunity
2026-06-06,Ghaziabad,Raj Nagar,Cold Drinks,34.6,69.3,0.0,11.8,148,Sunny,1012,69.58,59.27,70414.96,990,Yes,22,1530.76,1.4,71.1,Moderate Opportunity
2026-06-06,Ghaziabad,Raj Nagar,Ice Cream,33.8,66.2,0.0,14.1,147,Sunny,1087,86.14,93.35,93634.18,1152,No,0,0.0,1.46,68.9,High Opportunity
2026-06-06,Ghaziabad,Vaishali,Energy Drinks,31.6,65.7,0.0,16.3,110,Sunny,629,105.94,96.08,66636.26,964,No,0,0.0,1.12,65.0,Moderate Opportunity
2026-06-06,Gurugram,Cyber City,Bottled Water,37.7,75.1,0.0,4.1,153,Hot & Sunny,851,33.9,29.34,28848.9,1284,No,0,0.0,1.35,78.7,High Opportunity
2026-06-06,Gurugram,Cyber City,Ice Cream,32.0,67.1,7.0,20.9,143,Light Rain,753,92.7,89.23,69803.1,1003,No,0,0.0,1.01,59.6,Normal
2026-06-06,Gurugram,DLF Phase 1,Bottled Water,37.1,59.2,10.8,17.9,87,Rainy,676,26.58,31.61,17968.08,1009,No,0,0.0,1.07,68.2,Moderate Opportunity
2026-06-06,Gurugram,DLF Phase 1,Energy Drinks,30.6,74.6,2.1,15.0,143,Light Rain,620,112.46,122.05,69725.2,753,No,0,0.0,1.1,61.5,Moderate Opportunity
2026-06-06,Gurugram,Sector 57,Ice Cream,33.2,64.3,10.9,13.6,67,Rainy,781,83.59,92.76,65283.79,741,Yes,40,3343.6,1.05,61.0,Moderate Opportunity
2026-06-06,Gurugram,Sector 57,Juices,35.5,45.3,10.3,19.2,113,Rainy,698,81.29,64.02,56740.42,1119,No,0,0.0,1.07,62.4,Moderate Opportunity
2026-06-06,Noida,Sector 137,Bottled Water,29.3,70.0,0.0,22.1,131,Sunny,834,31.0,28.12,25854.0,1122,No,0,0.0,1.32,60.0,High Opportunity
2026-06-06,Noida,Sector 137,Cold Drinks,41.2,64.1,0.0,8.9,142,Hot & Sunny,1050,74.69,75.57,78424.5,984,Yes,66,4929.54,1.45,85.1,Moderate Opportunity
2026-06-06,Noida,Sector 137,Ice Cream,36.8,61.2,32.2,20.3,67,Rainy,547,85.95,72.54,47014.65,721,No,0,0.0,0.73,51.3,Normal
2026-06-06,Noida,Sector 150,Cold Drinks,32.5,70.1,7.4,6.2,160,Light Rain,718,66.97,64.86,48084.46,750,No,0,0.0,0.99,60.3,Normal
2026-06-06,Noida,Sector 150,Juices,39.2,62.2,0.0,10.0,114,Hot & Sunny,1079,84.39,73.78,91056.81,1164,No,0,0.0,1.65,81.2,High Opportunity
2026-06-06,Noida,Sector 18,Ice Cream,32.7,66.9,0.0,12.7,107,Sunny,983,88.88,89.62,87369.04,982,Yes,1,88.88,1.32,67.8,Moderate Opportunity
2026-06-06,Noida,Sector 18,Juices,35.0,62.1,0.0,11.2,112,Hot & Sunny,921,83.57,82.74,76967.97,995,No,0,0.0,1.41,72.0,High Opportunity
2026-06-06,Noida,Sector 62,Energy Drinks,33.6,69.6,0.0,14.6,81,Sunny,894,120.25,114.91,107503.5,833,Yes,61,7335.25,1.59,70.9,Moderate Opportunity
2026-06-06,Noida,Sector 62,Ice Cream,33.2,63.2,0.0,17.5,157,Sunny,984,83.66,75.23,82321.44,1408,No,0,0.0,1.32,66.9,High Opportunity
2026-06-07,Delhi,East Delhi,Bottled Water,37.5,64.1,10.9,14.2,104,Rainy,786,30.14,22.4,23690.04,1263,No,0,0.0,1.25,69.2,High Opportunity
2026-06-07,Delhi,East Delhi,Ice Cream,36.9,49.1,0.0,4.5,135,Hot & Sunny,1104,81.43,83.57,89898.72,1238,No,0,0.0,1.48,73.6,High Opportunity
2026-06-07,Delhi,North Delhi,Cold Drinks,40.0,71.2,0.0,14.7,145,Hot & Sunny,1226,64.11,53.82,78598.86,1460,No,0,0.0,1.69,83.3,High Opportunity
2026-06-07,Delhi,North Delhi,Ice Cream,29.7,76.9,0.0,18.2,122,Sunny,1044,89.5,93.0,93438.0,1091,No,0,0.0,1.4,62.3,High Opportunity
2026-06-07,Delhi,South Delhi,Bottled Water,34.7,58.5,0.0,20.1,145,Sunny,832,28.73,27.87,23903.36,1059,No,0,0.0,1.32,69.8,High Opportunity
2026-06-07,Delhi,South Delhi,Cold Drinks,32.4,73.0,0.0,10.3,123,Sunny,950,74.91,79.13,71164.5,916,Yes,34,2546.94,1.31,67.6,Moderate Opportunity
2026-06-07,Delhi,West Delhi,Bottled Water,33.1,66.8,0.0,26.0,170,Sunny,787,29.56,20.93,23263.72,930,No,0,0.0,1.25,66.8,High Opportunity
2026-06-07,Delhi,West Delhi,Ice Cream,34.4,69.0,19.5,12.5,107,Rainy,650,83.75,75.7,54437.5,970,No,0,0.0,0.87,56.2,Normal
2026-06-07,Faridabad,NIT,Cold Drinks,32.3,63.5,7.4,10.9,134,Light Rain,729,68.25,52.29,49754.25,988,No,0,0.0,1.01,59.6,Normal
2026-06-07,Faridabad,NIT,Juices,33.5,75.0,0.0,12.2,171,Sunny,810,77.16,73.35,62499.6,1072,No,0,0.0,1.24,68.8,Moderate Opportunity
2026-06-07,Faridabad,Sector 15,Energy Drinks,33.1,57.9,18.0,8.6,113,Rainy,560,130.27,128.03,72951.2,514,Yes,46,5992.42,1.0,52.7,Normal
2026-06-07,Faridabad,Sector 15,Ice Cream,33.7,70.7,0.0,8.6,143,Sunny,977,82.97,77.24,81061.69,1027,No,0,0.0,1.31,69.5,High Opportunity
2026-06-07,Faridabad,Sector 16,Juices,38.7,71.0,0.0,9.9,186,Hot & Sunny,917,88.94,92.86,81557.98,1384,No,0,0.0,1.4,79.1,High Opportunity
2026-06-07,Faridabad,Sector 37,Cold Drinks,36.6,65.7,0.0,23.8,158,Hot & Sunny,1022,68.73,58.99,70242.06,1367,No,0,0.0,1.41,74.5,High Opportunity
2026-06-07,Faridabad,Sector 37,Ice Cream,37.3,69.7,0.0,15.5,138,Hot & Sunny,1066,89.17,85.79,95055.22,1241,No,0,0.0,1.43,77.5,High Opportunity
2026-06-07,Faridabad,Sector 37,Juices,37.2,55.2,0.0,13.1,136,Hot & Sunny,986,80.18,76.04,79057.48,1436,No,0,0.0,1.51,75.0,High Opportunity
2026-06-07,Ghaziabad,Crossings Republik,Bottled Water,33.5,59.1,0.0,9.5,170,Sunny,747,29.05,26.55,21700.35,740,Yes,7,203.35,1.19,66.5,Moderate Opportunity
2026-06-07,Ghaziabad,Crossings Republik,Ice Cream,38.9,52.2,0.0,16.6,133,Hot & Sunny,1050,101.56,106.25,106638.0,1089,No,0,0.0,1.41,78.4,High Opportunity
2026-06-07,Ghaziabad,Crossings Republik,Juices,35.9,69.9,0.0,16.8,128,Hot & Sunny,969,80.66,82.21,78159.54,1123,No,0,0.0,1.48,74.7,High Opportunity
2026-06-07,Ghaziabad,Raj Nagar,Cold Drinks,34.6,55.2,0.0,20.2,133,Sunny,934,70.12,67.11,65492.08,877,Yes,57,3996.84,1.29,69.4,Moderate Opportunity
2026-06-07,Ghaziabad,Raj Nagar,Juices,35.5,60.3,18.8,26.5,71,Rainy,537,87.99,90.6,47250.63,733,No,0,0.0,0.82,59.0,Normal
2026-06-07,Gurugram,Cyber City,Energy Drinks,35.7,64.4,0.0,9.3,137,Hot & Sunny,699,127.43,122.21,89073.57,698,Yes,1,127.43,1.24,73.2,Moderate Opportunity
2026-06-07,Gurugram,Cyber City,Juices,34.8,69.4,0.0,10.6,120,Sunny,894,78.44,96.01,70125.36,1229,No,0,0.0,1.37,72.4,High Opportunity
2026-06-07,Gurugram,DLF Phase 1,Ice Cream,35.7,57.1,0.0,19.4,202,Hot & Sunny,894,94.5,94.31,84483.0,1393,No,0,0.0,1.2,70.0,Moderate Opportunity
2026-06-07,Gurugram,DLF Phase 1,Juices,30.8,72.9,19.3,13.1,135,Rainy,361,80.52,71.91,29067.72,639,No,0,0.0,0.55,48.2,Normal
2026-06-07,Gurugram,Sector 57,Bottled Water,29.9,62.6,0.0,14.8,101,Sunny,771,28.86,26.9,22251.06,1041,No,0,0.0,1.22,61.1,Moderate Opportunity
2026-06-07,Gurugram,Sector 57,Energy Drinks,31.6,67.4,0.0,2.0,140,Sunny,784,112.67,109.85,88333.28,1109,No,0,0.0,1.39,64.5,High Opportunity
2026-06-07,Gurugram,Sector 57,Ice Cream,35.5,55.3,0.0,4.0,147,Hot & Sunny,992,81.49,79.36,80838.08,999,No,0,0.0,1.33,70.9,High Opportunity
2026-06-07,Gurugram,Sohna Road,Bottled Water,33.1,63.6,9.2,7.4,144,Light Rain,657,29.02,32.72,19066.14,1151,No,0,0.0,1.04,59.7,Normal
2026-06-07,Gurugram,Sohna Road,Cold Drinks,30.5,57.4,27.3,8.2,138,Rainy,334,68.4,70.19,22845.6,718,No,0,0.0,0.46,38.7,Normal
2026-06-07,Gurugram,Sohna Road,Juices,34.2,64.8,7.0,10.1,115,Light Rain,845,71.02,73.99,60011.9,1334,No,0,0.0,1.29,64.9,High Opportunity
2026-06-07,Noida,Sector 137,Juices,32.4,71.5,0.0,6.9,137,Sunny,794,86.28,85.97,68506.32,932,No,0,0.0,1.21,67.0,Moderate Opportunity
2026-06-07,Noida,Sector 18,Juices,27.6,65.6,0.0,14.7,127,Sunny,647,72.29,76.8,46771.63,895,No,0,0.0,0.99,55.8,Normal
2026-06-07,Noida,Sector 62,Bottled Water,34.1,64.5,10.6,5.8,84,Rainy,729,32.5,28.1,23692.5,679,Yes,50,1625.0,1.16,62.6,Moderate Opportunity
2026-06-07,Noida,Sector 62,Ice Cream,29.0,69.8,0.0,5.9,178,Sunny,788,84.09,79.54,66262.92,957,No,0,0.0,1.06,57.9,Moderate Opportunity
2026-06-07,Noida,Sector 62,Juices,33.0,69.4,0.0,5.1,187,Sunny,972,76.33,77.13,74192.76,936,Yes,36,2747.88,1.48,66.5,Moderate Opportunity
2026-06-08,Delhi,East Delhi,Bottled Water,39.2,56.9,0.0,10.5,130,Hot & Sunny,840,32.21,27.79,27056.4,1295,No,0,0.0,1.33,80.0,High Opportunity
2026-06-08,Delhi,East Delhi,Energy Drinks,35.6,52.7,24.9,16.0,68,Rainy,368,127.0,129.62,46736.0,655,No,0,0.0,0.65,53.2,Normal
2026-06-08,Delhi,North Delhi,Bottled Water,32.5,53.3,0.0,14.0,160,Sunny,670,33.12,23.58,22190.4,1017,No,0,0.0,1.06,63.7,Moderate Opportunity
2026-06-08,Delhi,North Delhi,Juices,37.4,46.5,0.0,15.0,157,Hot & Sunny,706,82.58,72.4,58301.48,1039,No,0,0.0,1.08,73.5,Moderate Opportunity
2026-06-08,Delhi,South Delhi,Cold Drinks,31.3,65.9,0.0,13.2,140,Sunny,853,61.3,59.22,52288.9,774,Yes,79,4842.7,1.18,63.6,Moderate Opportunity
2026-06-08,Delhi,South Delhi,Juices,33.7,55.9,28.2,23.5,101,Rainy,370,82.21,75.83,30417.7,808,No,0,0.0,0.56,46.0,Normal
2026-06-08,Delhi,West Delhi,Bottled Water,36.6,72.7,0.0,19.6,189,Hot & Sunny,800,35.34,33.77,28272.0,922,No,0,0.0,1.27,74.8,High Opportunity
2026-06-08,Delhi,West Delhi,Cold Drinks,38.2,71.1,29.4,15.9,115,Rainy,405,61.01,68.31,24709.05,328,Yes,77,4697.77,0.56,56.7,Normal
2026-06-08,Faridabad,NIT,Bottled Water,35.5,70.1,0.0,13.4,131,Hot & Sunny,752,32.16,39.34,24184.32,1144,No,0,0.0,1.19,73.6,Moderate Opportunity
2026-06-08,Faridabad,Sector 37,Cold Drinks,35.6,50.3,0.0,12.1,121,Hot & Sunny,831,68.74,61.9,57122.94,760,Yes,71,4880.54,1.15,71.3,Moderate Opportunity
2026-06-08,Ghaziabad,Crossings Republik,Bottled Water,34.0,65.4,0.0,4.5,154,Sunny,660,27.81,25.62,18354.6,1132,No,0,0.0,1.05,69.1,Moderate Opportunity
2026-06-08,Ghaziabad,Crossings Republik,Juices,36.1,67.6,13.0,14.0,45,Rainy,526,82.28,87.58,43279.28,638,No,0,0.0,0.8,66.9,Normal
2026-06-08,Ghaziabad,Indirapuram,Bottled Water,35.6,73.5,53.6,18.7,108,Rainy,39,32.79,35.22,1278.81,22,Yes,17,557.43,0.06,32.1,Normal
2026-06-08,Ghaziabad,Indirapuram,Cold Drinks,34.1,67.2,24.3,7.8,93,Rainy,469,75.72,74.81,35512.68,673,No,0,0.0,0.65,51.9,Normal
2026-06-08,Ghaziabad,Indirapuram,Ice Cream,36.8,63.8,0.0,15.2,159,Hot & Sunny,870,95.4,95.34,82998.0,993,No,0,0.0,1.17,74.8,Moderate Opportunity
2026-06-08,Ghaziabad,Raj Nagar,Bottled Water,38.2,54.0,0.0,11.9,122,Hot & Sunny,808,25.64,27.27,20717.12,1029,No,0,0.0,1.28,77.5,High Opportunity
2026-06-08,Ghaziabad,Vaishali,Bottled Water,39.0,70.4,0.0,17.6,111,Hot & Sunny,811,28.46,21.76,23081.06,1153,No,0,0.0,1.29,82.1,High Opportunity
2026-06-08,Gurugram,DLF Phase 1,Cold Drinks,34.1,51.5,0.0,16.7,154,Sunny,824,66.97,59.76,55183.28,1123,No,0,0.0,1.14,67.1,Moderate Opportunity
2026-06-08,Gurugram,DLF Phase 1,Ice Cream,36.2,54.1,7.8,9.8,137,Light Rain,873,107.16,99.94,93550.68,1352,No,0,0.0,1.17,66.3,Moderate Opportunity
2026-06-08,Gurugram,Sector 57,Cold Drinks,32.9,71.1,0.0,11.1,136,Sunny,780,76.32,67.4,59529.6,1214,No,0,0.0,1.08,68.0,Moderate Opportunity
2026-06-08,Gurugram,Sohna Road,Bottled Water,34.8,59.2,0.0,10.3,141,Sunny,761,30.69,36.55,23355.09,744,Yes,17,521.73,1.21,70.2,Moderate Opportunity
2026-06-08,Gurugram,Sohna Road,Cold Drinks,34.9,58.1,0.0,26.4,148,Sunny,912,72.18,59.63,65828.16,1000,No,0,0.0,1.26,69.9,High Opportunity
2026-06-08,Gurugram,Sohna Road,Juices,36.8,54.8,0.0,15.0,139,Hot & Sunny,856,81.55,70.94,69806.8,1247,No,0,0.0,1.31,74.1,High Opportunity
2026-06-08,Noida,Sector 137,Bottled Water,31.9,66.6,0.0,12.2,117,Sunny,771,31.1,28.16,23978.1,1127,No,0,0.0,1.22,65.7,Moderate Opportunity
2026-06-08,Noida,Sector 137,Cold Drinks,34.3,59.0,0.0,14.8,127,Sunny,975,64.3,65.99,62692.5,1178,No,0,0.0,1.35,69.5,High Opportunity
2026-06-08,Noida,Sector 150,Bottled Water,35.6,67.2,0.0,16.5,130,Hot & Sunny,721,29.2,38.94,21053.2,1174,No,0,0.0,1.14,73.5,Moderate Opportunity
2026-06-08,Noida,Sector 150,Energy Drinks,39.7,50.2,14.4,3.8,45,Rainy,593,127.77,127.03,75767.61,853,No,0,0.0,1.05,71.0,Moderate Opportunity
2026-06-08,Noida,Sector 150,Ice Cream,33.4,71.0,0.0,15.6,154,Sunny,803,99.17,101.81,79633.51,969,No,0,0.0,1.08,68.5,Moderate Opportunity
2026-06-08,Noida,Sector 62,Energy Drinks,34.3,66.0,0.0,17.0,83,Sunny,666,126.53,130.69,84268.98,739,No,0,0.0,1.18,71.9,Moderate Opportunity
2026-06-08,Noida,Sector 62,Juices,34.2,69.1,0.0,10.9,137,Sunny,868,84.44,79.2,73293.92,1227,No,0,0.0,1.33,70.6,High Opportunity
2026-06-09,Delhi,East Delhi,Cold Drinks,34.5,62.4,0.0,10.9,137,Sunny,841,72.64,75.8,61090.24,1028,No,0,0.0,1.16,70.2,Moderate Opportunity
2026-06-09,Delhi,East Delhi,Ice Cream,36.9,60.7,2.6,16.3,170,Light Rain,901,84.64,88.36,76260.64,1075,No,0,0.0,1.21,72.2,Moderate Opportunity
2026-06-09,Delhi,North Delhi,Bottled Water,36.4,54.8,0.0,18.3,131,Hot & Sunny,758,32.63,26.88,24733.54,859,No,0,0.0,1.2,73.4,Moderate Opportunity
2026-06-09,Delhi,North Delhi,Cold Drinks,28.7,67.6,0.0,4.3,109,Sunny,727,73.74,68.83,53608.98,1004,No,0,0.0,1.0,59.0,Normal
2026-06-09,Delhi,North Delhi,Energy Drinks,34.4,75.0,0.0,7.8,149,Sunny,705,117.43,123.12,82788.15,947,No,0,0.0,1.25,71.4,High Opportunity
2026-06-09,Delhi,South Delhi,Ice Cream,36.9,59.0,0.0,10.3,134,Hot & Sunny,832,91.97,91.34,76519.04,1263,No,0,0.0,1.11,75.0,Moderate Opportunity
2026-06-09,Delhi,West Delhi,Cold Drinks,42.0,54.5,4.5,19.7,171,Light Rain,982,74.74,66.11,73394.68,1119,No,0,0.0,1.36,80.8,High Opportunity
2026-06-09,Delhi,West Delhi,Ice Cream,39.1,62.7,9.6,20.2,109,Light Rain,908,101.56,101.83,92216.48,1182,No,0,0.0,1.22,73.4,Moderate Opportunity
2026-06-09,Faridabad,NIT,Bottled Water,36.2,62.3,0.0,12.7,158,Hot & Sunny,720,34.02,35.54,24494.4,1197,No,0,0.0,1.14,73.2,Moderate Opportunity
2026-06-09,Faridabad,NIT,Cold Drinks,38.9,52.0,0.0,13.4,167,Hot & Sunny,916,61.89,60.5,56691.24,1141,No,0,0.0,1.27,77.4,High Opportunity
2026-06-09,Faridabad,NIT,Ice Cream,35.1,67.4,0.0,7.8,122,Hot & Sunny,935,83.5,77.08,78072.5,1044,No,0,0.0,1.25,72.6,High Opportunity
2026-06-09,Faridabad,Sector 15,Bottled Water,33.1,78.9,0.0,16.1,82,Sunny,781,29.14,17.37,22758.34,1249,No,0,0.0,1.24,71.2,Moderate Opportunity
2026-06-09,Faridabad,Sector 16,Bottled Water,34.5,67.4,0.0,14.3,141,Sunny,712,31.89,43.37,22705.68,1208,No,0,0.0,1.13,70.9,Moderate Opportunity
2026-06-09,Faridabad,Sector 37,Bottled Water,35.9,69.8,0.0,11.3,132,Hot & Sunny,807,32.76,37.55,26437.32,844,No,0,0.0,1.28,74.4,High Opportunity
2026-06-09,Faridabad,Sector 37,Cold Drinks,36.6,65.5,19.2,27.1,79,Rainy,611,66.04,58.19,40350.44,724,No,0,0.0,0.84,61.7,Normal
2026-06-09,Faridabad,Sector 37,Energy Drinks,40.6,62.1,0.0,13.7,145,Hot & Sunny,718,123.08,116.02,88371.44,1020,No,0,0.0,1.28,83.3,High Opportunity
2026-06-09,Faridabad,Sector 37,Ice Cream,29.4,59.7,0.0,16.6,112,Sunny,811,96.53,95.95,78285.83,1117,No,0,0.0,1.09,59.2,Moderate Opportunity
2026-06-09,Faridabad,Sector 37,Juices,34.1,60.7,0.0,9.4,128,Sunny,805,90.84,86.78,73126.2,876,No,0,0.0,1.23,69.4,Moderate Opportunity
2026-06-09,Ghaziabad,Crossings Republik,Juices,34.1,65.7,0.0,5.6,128,Sunny,827,80.04,70.44,66193.08,909,No,0,0.0,1.26,70.1,High Opportunity
2026-06-09,Ghaziabad,Indirapuram,Juices,36.5,73.1,0.0,2.0,202,Hot & Sunny,852,78.46,86.64,66847.92,1309,No,0,0.0,1.3,74.3,High Opportunity
2026-06-09,Ghaziabad,Raj Nagar,Cold Drinks,39.8,48.5,0.0,17.3,106,Hot & Sunny,931,74.1,70.23,68987.1,1241,No,0,0.0,1.29,80.7,High Opportunity
2026-06-09,Ghaziabad,Raj Nagar,Ice Cream,35.3,61.3,13.3,26.9,136,Rainy,602,90.7,82.49,54601.4,847,No,0,0.0,0.81,61.2,Normal
2026-06-09,Gurugram,Cyber City,Cold Drinks,29.7,77.3,0.0,10.2,103,Sunny,875,74.05,68.56,64793.75,959,No,0,0.0,1.21,62.8,Moderate Opportunity
2026-06-09,Gurugram,DLF Phase 1,Bottled Water,33.0,60.6,0.0,5.1,137,Sunny,755,31.09,28.86,23472.95,1030,No,0,0.0,1.2,66.6,Moderate Opportunity
2026-06-09,Gurugram,Sector 57,Cold Drinks,35.7,58.9,0.0,19.9,161,Hot & Sunny,913,62.31,54.02,56889.03,970,No,0,0.0,1.26,71.6,High Opportunity
2026-06-09,Gurugram,Sector 57,Ice Cream,36.8,70.9,26.2,11.1,51,Rainy,529,93.87,93.89,49657.23,801,No,0,0.0,0.71,58.0,Normal
2026-06-09,Gurugram,Sohna Road,Bottled Water,30.6,62.4,0.0,10.3,162,Sunny,724,29.07,23.63,21046.68,695,Yes,29,843.03,1.15,60.9,Moderate Opportunity
2026-06-09,Gurugram,Sohna Road,Energy Drinks,31.6,68.7,0.0,8.0,121,Sunny,544,113.07,115.83,61510.08,758,No,0,0.0,0.97,65.2,Normal
2026-06-09,Noida,Sector 137,Ice Cream,38.3,55.3,0.0,8.9,123,Hot & Sunny,955,92.91,83.52,88729.05,1221,No,0,0.0,1.28,77.9,High Opportunity
2026-06-09,Noida,Sector 150,Bottled Water,38.2,58.1,0.0,20.8,122,Hot & Sunny,853,28.98,27.48,24719.94,800,Yes,53,1535.94,1.35,78.1,Moderate Opportunity
2026-06-09,Noida,Sector 150,Ice Cream,34.7,70.8,24.0,14.6,70,Rainy,400,89.59,85.2,35836.0,451,No,0,0.0,0.54,54.8,Normal
2026-06-09,Noida,Sector 18,Bottled Water,35.3,71.0,0.0,15.4,141,Hot & Sunny,726,27.41,21.36,19899.66,1211,No,0,0.0,1.15,73.1,Moderate Opportunity
2026-06-09,Noida,Sector 18,Cold Drinks,35.6,61.3,0.0,12.5,167,Hot & Sunny,775,74.78,74.75,57954.5,1132,No,0,0.0,1.07,71.4,Moderate Opportunity
2026-06-09,Noida,Sector 62,Ice Cream,30.3,74.3,0.0,10.6,167,Sunny,731,94.78,91.93,69284.18,1188,No,0,0.0,0.98,61.8,Normal
2026-06-10,Delhi,East Delhi,Cold Drinks,35.5,69.8,0.0,8.7,146,Hot & Sunny,850,68.98,74.6,58633.0,956,No,0,0.0,1.17,73.2,Moderate Opportunity
2026-06-10,Delhi,East Delhi,Energy Drinks,33.3,72.2,2.3,19.5,159,Light Rain,552,115.96,113.54,64009.92,701,No,0,0.0,0.98,66.5,Normal
2026-06-10,Delhi,East Delhi,Ice Cream,36.2,61.4,0.0,18.5,183,Hot & Sunny,947,94.45,95.53,89444.15,949,No,0,0.0,1.27,72.5,High Opportunity
2026-06-10,Delhi,South Delhi,Ice Cream,36.0,51.1,0.0,2.0,163,Hot & Sunny,863,78.74,79.38,67952.62,879,No,0,0.0,1.16,71.0,Moderate Opportunity
2026-06-10,Delhi,West Delhi,Bottled Water,33.5,63.5,0.0,10.3,171,Sunny,716,30.88,29.12,22110.08,1077,No,0,0.0,1.14,67.0,Moderate Opportunity
2026-06-10,Delhi,West Delhi,Cold Drinks,34.8,58.6,0.0,20.7,155,Sunny,818,65.45,65.05,53538.1,772,Yes,46,3010.7,1.13,69.8,Moderate Opportunity
2026-06-10,Faridabad,NIT,Cold Drinks,39.5,61.4,0.0,8.7,121,Hot & Sunny,959,66.82,67.82,64080.38,1352,No,0,0.0,1.32,81.5,High Opportunity
2026-06-10,Faridabad,Sector 15,Bottled Water,33.1,68.1,0.0,13.6,195,Sunny,774,30.37,34.66,23506.38,900,No,0,0.0,1.23,66.3,Moderate Opportunity
2026-06-10,Faridabad,Sector 16,Bottled Water,32.4,67.5,0.0,19.5,181,Sunny,771,29.7,33.09,22898.7,1191,No,0,0.0,1.22,65.0,Moderate Opportunity
2026-06-10,Faridabad,Sector 16,Cold Drinks,34.3,57.3,20.0,9.7,45,Rainy,568,62.16,68.4,35306.88,996,No,0,0.0,0.78,55.6,Normal
2026-06-10,Faridabad,Sector 37,Bottled Water,39.3,56.6,21.6,2.6,157,Rainy,431,33.15,29.15,14287.65,897,No,0,0.0,0.68,61.9,Normal
